Entity,Code,Month,Year,Temperature,emissions_total
United States,USA,6,1957,19.067877,2835772200.0
Mexico,MEX,6,1957,24.497784,49277788.0
Peru,PER,6,1957,17.30863,6673609.0
Nicaragua,NIC,6,1957,25.791828,417518.0
Uruguay,URY,6,1957,11.924063,4431746.0
Panama,PAN,6,1957,25.057072,915673.0
Paraguay,PRY,6,1957,19.570614,212453.0
Suriname,SUR,6,1957,24.066639,373728.0
Guatemala,GTM,6,1957,23.179573,985230.0
Cuba,CUB,6,1957,26.422695,13865625.0
Antigua and Barbuda,ATG,6,1957,26.502594,21984.0
Honduras,HND,6,1957,24.07693,575248.0
Costa Rica,CRI,6,1957,23.478575,461664.0
Haiti,HTI,6,1957,25.38944,252696.98
Guyana,GUY,6,1957,23.753176,534944.0
El Salvador,SLV,6,1957,24.96446,596875.0
Dominican Republic,DOM,6,1957,24.89118,1032119.06
Bahamas,BHS,6,1957,26.897509,175872.0
Ecuador,ECU,6,1957,19.401482,1131552.0
Argentina,ARG,6,1957,6.6822424,47607776.0
Chile,CHL,6,1957,3.5806115,11725522.0
Canada,CAN,6,1957,8.263017,182811420.0
Bolivia,BOL,6,1957,17.001461,1003847.0
Brazil,BRA,6,1957,23.192238,35974080.0
Colombia,COL,6,1957,22.671186,13650765.0
Belize,BLZ,6,1957,26.147835,29312.0
Argentina,ARG,7,1957,6.123585,47607776.0
Mexico,MEX,7,1957,25.100296,49277788.0
Chile,CHL,7,1957,4.008946,11725522.0
Trinidad and Tobago,TTO,7,1957,25.38547,2564266.0
Colombia,COL,7,1957,22.98739,13650765.0
Belize,BLZ,7,1957,25.629025,29312.0
United States,USA,7,1957,21.913212,2835772200.0
Peru,PER,7,1957,16.945604,6673609.0
Jamaica,JAM,7,1957,26.56574,1604238.0
Canada,CAN,7,1957,12.853441,182811420.0
Uruguay,URY,7,1957,9.957908,4431746.0
Antigua and Barbuda,ATG,7,1957,26.7695,21984.0
Cuba,CUB,7,1957,27.595795,13865625.0
El Salvador,SLV,7,1957,25.86955,596875.0
Dominican Republic,DOM,7,1957,25.836063,1032119.06
Bahamas,BHS,7,1957,27.855732,175872.0
Panama,PAN,7,1957,24.945894,915673.0
Ecuador,ECU,7,1957,19.17088,1131552.0
Nicaragua,NIC,7,1957,25.137499,417518.0
Brazil,BRA,7,1957,23.101267,35974080.0
Paraguay,PRY,7,1957,16.411533,212453.0
Bolivia,BOL,7,1957,15.53664,1003847.0
Haiti,HTI,7,1957,26.554182,252696.98
Suriname,SUR,7,1957,24.718353,373728.0
Guyana,GUY,7,1957,24.166765,534944.0
Venezuela,VEN,7,1957,23.85754,69583280.0
Guatemala,GTM,7,1957,22.417137,985230.0
Costa Rica,CRI,7,1957,22.879131,461664.0
Honduras,HND,7,1957,23.476475,575248.0
Honduras,HND,8,1957,23.566347,575248.0
Brazil,BRA,8,1957,24.943764,35974080.0
Dominican Republic,DOM,8,1957,25.848053,1032119.06
Ecuador,ECU,8,1957,19.411112,1131552.0
Bahamas,BHS,8,1957,28.08129,175872.0
El Salvador,SLV,8,1957,26.28582,596875.0
Panama,PAN,8,1957,24.843864,915673.0
Nicaragua,NIC,8,1957,25.397924,417518.0
Colombia,COL,8,1957,23.530836,13650765.0
Paraguay,PRY,8,1957,21.074612,212453.0
Venezuela,VEN,8,1957,24.507656,69583280.0
Mexico,MEX,8,1957,24.509918,49277788.0
Guyana,GUY,8,1957,24.845192,534944.0
Chile,CHL,8,1957,4.942062,11725522.0
Cuba,CUB,8,1957,27.746395,13865625.0
Suriname,SUR,8,1957,25.80639,373728.0
Uruguay,URY,8,1957,10.88684,4431746.0
Antigua and Barbuda,ATG,8,1957,26.97519,21984.0
Argentina,ARG,8,1957,8.361692,47607776.0
Belize,BLZ,8,1957,25.824636,29312.0
Canada,CAN,8,1957,11.379187,182811420.0
Costa Rica,CRI,8,1957,22.885782,461664.0
Bolivia,BOL,8,1957,18.62746,1003847.0
Haiti,HTI,8,1957,26.55259,252696.98
Jamaica,JAM,8,1957,26.721434,1604238.0
Guatemala,GTM,8,1957,22.55822,985230.0
Trinidad and Tobago,TTO,8,1957,26.098093,2564266.0
United States,USA,8,1957,20.702873,2835772200.0
Peru,PER,8,1957,17.730927,6673609.0
Dominican Republic,DOM,9,1957,25.29266,1032119.06
Trinidad and Tobago,TTO,9,1957,26.642946,2564266.0
Peru,PER,9,1957,18.558006,6673609.0
Costa Rica,CRI,9,1957,22.788445,461664.0
Cuba,CUB,9,1957,26.994242,13865625.0
Colombia,COL,9,1957,23.95012,13650765.0
Panama,PAN,9,1957,24.900957,915673.0
Belize,BLZ,9,1957,25.610518,29312.0
Chile,CHL,9,1957,6.2507257,11725522.0
Paraguay,PRY,9,1957,20.013748,212453.0
Suriname,SUR,9,1957,28.02627,373728.0
Mexico,MEX,9,1957,23.113876,49277788.0
Antigua and Barbuda,ATG,9,1957,27.21457,21984.0
Bolivia,BOL,9,1957,19.529219,1003847.0
Uruguay,URY,9,1957,12.172064,4431746.0
Guatemala,GTM,9,1957,22.262049,985230.0
Honduras,HND,9,1957,23.511631,575248.0
Haiti,HTI,9,1957,25.904802,252696.98
Guyana,GUY,9,1957,26.667795,534944.0
Venezuela,VEN,9,1957,25.340372,69583280.0
Nicaragua,NIC,9,1957,25.051962,417518.0
Argentina,ARG,9,1957,10.199874,47607776.0
El Salvador,SLV,9,1957,24.655571,596875.0
Bahamas,BHS,9,1957,27.671476,175872.0
Ecuador,ECU,9,1957,20.116005,1131552.0
Canada,CAN,9,1957,6.7046914,182811420.0
United States,USA,9,1957,16.031265,2835772200.0
Brazil,BRA,9,1957,26.722166,35974080.0
Jamaica,JAM,9,1957,25.873991,1604238.0
Brazil,BRA,10,1957,26.907682,35974080.0
Canada,CAN,10,1957,-1.7287136,182811420.0
Bolivia,BOL,10,1957,21.363857,1003847.0
Chile,CHL,10,1957,7.78302,11725522.0
Suriname,SUR,10,1957,27.70646,373728.0
Antigua and Barbuda,ATG,10,1957,26.805634,21984.0
Uruguay,URY,10,1957,16.390585,4431746.0
Guatemala,GTM,10,1957,20.845085,985230.0
Mexico,MEX,10,1957,19.706837,49277788.0
Argentina,ARG,10,1957,14.560795,47607776.0
United States,USA,10,1957,9.118651,2835772200.0
Jamaica,JAM,10,1957,24.868444,1604238.0
Guyana,GUY,10,1957,26.819473,534944.0
Venezuela,VEN,10,1957,25.359575,69583280.0
Haiti,HTI,10,1957,24.844503,252696.98
Honduras,HND,10,1957,22.17591,575248.0
Dominican Republic,DOM,10,1957,24.489845,1032119.06
Bahamas,BHS,10,1957,25.937973,175872.0
Costa Rica,CRI,10,1957,22.349026,461664.0
Ecuador,ECU,10,1957,19.963703,1131552.0
Panama,PAN,10,1957,24.350983,915673.0
Trinidad and Tobago,TTO,10,1957,26.699284,2564266.0
Peru,PER,10,1957,18.90501,6673609.0
Paraguay,PRY,10,1957,24.925528,212453.0
Belize,BLZ,10,1957,23.828957,29312.0
Colombia,COL,10,1957,23.575794,13650765.0
Nicaragua,NIC,10,1957,24.530552,417518.0
Cuba,CUB,10,1957,25.12231,13865625.0
El Salvador,SLV,10,1957,24.128454,596875.0
Antigua and Barbuda,ATG,11,1957,26.191437,21984.0
United States,USA,11,1957,2.5870688,2835772200.0
Argentina,ARG,11,1957,17.25291,47607776.0
Bolivia,BOL,11,1957,20.74482,1003847.0
Uruguay,URY,11,1957,18.244652,4431746.0
Trinidad and Tobago,TTO,11,1957,25.778429,2564266.0
Venezuela,VEN,11,1957,24.708265,69583280.0
Bahamas,BHS,11,1957,25.187162,175872.0
Suriname,SUR,11,1957,27.711142,373728.0
Belize,BLZ,11,1957,23.850227,29312.0
Guyana,GUY,11,1957,26.36775,534944.0
Paraguay,PRY,11,1957,24.5113,212453.0
Guatemala,GTM,11,1957,20.96778,985230.0
Panama,PAN,11,1957,24.858765,915673.0
Dominican Republic,DOM,11,1957,24.090584,1032119.06
Peru,PER,11,1957,18.762568,6673609.0
Costa Rica,CRI,11,1957,22.504068,461664.0
Haiti,HTI,11,1957,24.399748,252696.98
Cuba,CUB,11,1957,24.845371,13865625.0
Ecuador,ECU,11,1957,20.156063,1131552.0
Mexico,MEX,11,1957,17.052279,49277788.0
El Salvador,SLV,11,1957,24.622967,596875.0
Brazil,BRA,11,1957,26.232658,35974080.0
Nicaragua,NIC,11,1957,24.448166,417518.0
Jamaica,JAM,11,1957,24.75231,1604238.0
Canada,CAN,11,1957,-11.484449,182811420.0
Colombia,COL,11,1957,23.591303,13650765.0
Chile,CHL,11,1957,10.6034565,11725522.0
Honduras,HND,11,1957,22.085955,575248.0
United States,USA,12,1957,-0.9589617,2835772200.0
Jamaica,JAM,12,1957,23.530079,1604238.0
Antigua and Barbuda,ATG,12,1957,25.328552,21984.0
Mexico,MEX,12,1957,15.596586,49277788.0
Uruguay,URY,12,1957,21.976898,4431746.0
Guyana,GUY,12,1957,25.144901,534944.0
Venezuela,VEN,12,1957,24.897476,69583280.0
Honduras,HND,12,1957,20.253998,575248.0
Haiti,HTI,12,1957,23.131426,252696.98
Guatemala,GTM,12,1957,18.812904,985230.0
Chile,CHL,12,1957,12.014544,11725522.0
Belize,BLZ,12,1957,21.317501,29312.0
Colombia,COL,12,1957,23.85288,13650765.0
Costa Rica,CRI,12,1957,22.0975,461664.0
Brazil,BRA,12,1957,25.64605,35974080.0
Suriname,SUR,12,1957,25.927845,373728.0
Bolivia,BOL,12,1957,21.388123,1003847.0
Canada,CAN,12,1957,-19.272896,182811420.0
El Salvador,SLV,12,1957,23.84666,596875.0
Nicaragua,NIC,12,1957,23.614124,417518.0
Argentina,ARG,12,1957,19.721766,47607776.0
Cuba,CUB,12,1957,22.558586,13865625.0
Peru,PER,12,1957,19.265337,6673609.0
Trinidad and Tobago,TTO,12,1957,25.328432,2564266.0
Paraguay,PRY,12,1957,27.089195,212453.0
Panama,PAN,12,1957,24.868673,915673.0
Bahamas,BHS,12,1957,22.688429,175872.0
Dominican Republic,DOM,12,1957,22.915903,1032119.06
Ecuador,ECU,12,1957,20.508425,1131552.0
Colombia,COL,1,1955,22.798868,11944084.0
Chile,CHL,1,1955,12.163684,11596985.0
Costa Rica,CRI,1,1955,21.650677,348080.0
Dominican Republic,DOM,1,1955,21.141804,915049.0
Panama,PAN,1,1955,23.314487,790956.0
Paraguay,PRY,1,1955,26.081015,190469.0
Peru,PER,1,1955,18.335964,6124009.0
Cuba,CUB,1,1955,21.799221,6776647.0
Bolivia,BOL,1,1955,19.86009,930507.0
Belize,BLZ,1,1955,21.515139,29312.0
Trinidad and Tobago,TTO,1,1955,24.370829,2721846.0
Suriname,SUR,1,1955,24.01231,311440.0
Brazil,BRA,1,1955,24.492495,34023692.0
Canada,CAN,1,1955,-20.689999,169473170.0
Ecuador,ECU,1,1955,19.684921,1197534.0
Haiti,HTI,1,1955,21.548454,267353.0
Guyana,GUY,1,1955,23.591923,516623.97
Honduras,HND,1,1955,20.369963,436016.0
Guatemala,GTM,1,1955,19.07261,915673.0
Jamaica,JAM,1,1955,22.323372,985170.0
Nicaragua,NIC,1,1955,23.488358,391929.0
El Salvador,SLV,1,1955,24.006205,462193.0
Mexico,MEX,1,1955,13.454147,39661988.0
Venezuela,VEN,1,1955,23.84494,59751004.0
Antigua and Barbuda,ATG,1,1955,24.097137,21984.0
Argentina,ARG,1,1955,21.798403,39559988.0
Bahamas,BHS,1,1955,22.012688,128240.01
Uruguay,URY,1,1955,24.797853,3919410.0
United States,USA,1,1955,-3.6064363,2728512000.0
Chile,CHL,2,1955,11.908981,11596985.0
United States,USA,2,1955,-3.8778162,2728512000.0
Colombia,COL,2,1955,23.248274,11944084.0
Guyana,GUY,2,1955,23.802114,516623.97
Canada,CAN,2,1955,-22.058908,169473170.0
Guatemala,GTM,2,1955,19.849976,915673.0
Mexico,MEX,2,1955,15.075481,39661988.0
Dominican Republic,DOM,2,1955,21.17598,915049.0
Antigua and Barbuda,ATG,2,1955,23.846527,21984.0
Panama,PAN,2,1955,24.10632,790956.0
Paraguay,PRY,2,1955,27.466526,190469.0
El Salvador,SLV,2,1955,25.01265,462193.0
Nicaragua,NIC,2,1955,24.163141,391929.0
Ecuador,ECU,2,1955,19.84205,1197534.0
Peru,PER,2,1955,17.99122,6124009.0
Costa Rica,CRI,2,1955,22.279661,348080.0
Haiti,HTI,2,1955,21.94912,267353.0
Venezuela,VEN,2,1955,24.6942,59751004.0
Uruguay,URY,2,1955,22.431904,3919410.0
Cuba,CUB,2,1955,22.31057,6776647.0
Argentina,ARG,2,1955,20.025412,39559988.0
Brazil,BRA,2,1955,24.672651,34023692.0
Belize,BLZ,2,1955,22.040266,29312.0
Bahamas,BHS,2,1955,22.05142,128240.01
Trinidad and Tobago,TTO,2,1955,24.46804,2721846.0
Jamaica,JAM,2,1955,22.561428,985170.0
Suriname,SUR,2,1955,24.083677,311440.0
Bolivia,BOL,2,1955,20.015358,930507.0
Honduras,HND,2,1955,20.958784,436016.0
Argentina,ARG,3,1955,16.943382,39559988.0
Cuba,CUB,3,1955,24.02835,6776647.0
Costa Rica,CRI,3,1955,22.387766,348080.0
El Salvador,SLV,3,1955,25.874348,462193.0
Antigua and Barbuda,ATG,3,1955,23.792145,21984.0
Panama,PAN,3,1955,24.169405,790956.0
Jamaica,JAM,3,1955,22.917809,985170.0
Trinidad and Tobago,TTO,3,1955,24.721483,2721846.0
Dominican Republic,DOM,3,1955,21.87882,915049.0
Bahamas,BHS,3,1955,23.099323,128240.01
Belize,BLZ,3,1955,23.539413,29312.0
Nicaragua,NIC,3,1955,24.371431,391929.0
Venezuela,VEN,3,1955,24.268385,59751004.0
Peru,PER,3,1955,17.953804,6124009.0
Uruguay,URY,3,1955,19.977417,3919410.0
Ecuador,ECU,3,1955,19.712845,1197534.0
Paraguay,PRY,3,1955,25.244656,190469.0
Guatemala,GTM,3,1955,21.379324,915673.0
Haiti,HTI,3,1955,22.792576,267353.0
Guyana,GUY,3,1955,23.749641,516623.97
Honduras,HND,3,1955,22.066545,436016.0
Canada,CAN,3,1955,-18.200207,169473170.0
Brazil,BRA,3,1955,24.446703,34023692.0
United States,USA,3,1955,1.472915,2728512000.0
Colombia,COL,3,1955,23.101006,11944084.0
Chile,CHL,3,1955,10.308591,11596985.0
Mexico,MEX,3,1955,18.999037,39661988.0
Bolivia,BOL,3,1955,19.927149,930507.0
Suriname,SUR,3,1955,24.075994,311440.0
Honduras,HND,4,1955,24.432707,436016.0
Haiti,HTI,4,1955,23.180609,267353.0
Mexico,MEX,4,1955,21.729702,39661988.0
Nicaragua,NIC,4,1955,26.050426,391929.0
Guyana,GUY,4,1955,24.360062,516623.97
Venezuela,VEN,4,1955,24.539185,59751004.0
Jamaica,JAM,4,1955,23.97642,985170.0
Guatemala,GTM,4,1955,23.937971,915673.0
United States,USA,4,1955,8.299457,2728512000.0
Trinidad and Tobago,TTO,4,1955,25.159988,2721846.0
Peru,PER,4,1955,17.632215,6124009.0
Uruguay,URY,4,1955,16.64201,3919410.0
Paraguay,PRY,4,1955,22.287172,190469.0
Antigua and Barbuda,ATG,4,1955,24.454102,21984.0
Chile,CHL,4,1955,8.620172,11596985.0
Costa Rica,CRI,4,1955,23.42246,348080.0
Canada,CAN,4,1955,-4.954346,169473170.0
Argentina,ARG,4,1955,13.722815,39559988.0
Bahamas,BHS,4,1955,23.764389,128240.01
Cuba,CUB,4,1955,25.137127,6776647.0
Brazil,BRA,4,1955,23.611223,34023692.0
Suriname,SUR,4,1955,24.3857,311440.0
El Salvador,SLV,4,1955,26.392382,462193.0
Ecuador,ECU,4,1955,19.736961,1197534.0
Belize,BLZ,4,1955,25.677732,29312.0
Panama,PAN,4,1955,24.720491,790956.0
Dominican Republic,DOM,4,1955,22.578648,915049.0
Bolivia,BOL,4,1955,18.764723,930507.0
Colombia,COL,4,1955,22.761894,11944084.0
Guatemala,GTM,5,1955,24.037066,915673.0
Bolivia,BOL,5,1955,17.212252,930507.0
Honduras,HND,5,1955,24.445442,436016.0
Brazil,BRA,5,1955,23.11315,34023692.0
Suriname,SUR,5,1955,24.111296,311440.0
Canada,CAN,5,1955,2.4835153,169473170.0
Guyana,GUY,5,1955,23.784327,516623.97
Haiti,HTI,5,1955,24.22772,267353.0
Chile,CHL,5,1955,6.30802,11596985.0
Panama,PAN,5,1955,24.549953,790956.0
Antigua and Barbuda,ATG,5,1955,25.655182,21984.0
Uruguay,URY,5,1955,14.169985,3919410.0
Paraguay,PRY,5,1955,19.947275,190469.0
Trinidad and Tobago,TTO,5,1955,25.591482,2721846.0
Peru,PER,5,1955,17.063362,6124009.0
Bahamas,BHS,5,1955,25.311958,128240.01
Venezuela,VEN,5,1955,23.989462,59751004.0
El Salvador,SLV,5,1955,26.200462,462193.0
Nicaragua,NIC,5,1955,26.554365,391929.0
Jamaica,JAM,5,1955,24.996681,985170.0
Ecuador,ECU,5,1955,19.232817,1197534.0
Dominican Republic,DOM,5,1955,23.243067,915049.0
Cuba,CUB,5,1955,25.898329,6776647.0
Mexico,MEX,5,1955,23.38,39661988.0
United States,USA,5,1955,14.021156,2728512000.0
Belize,BLZ,5,1955,26.269745,29312.0
Argentina,ARG,5,1955,11.012077,39559988.0
Costa Rica,CRI,5,1955,23.69424,348080.0
Colombia,COL,5,1955,22.35417,11944084.0
Jamaica,JAM,6,1955,24.998352,985170.0
Trinidad and Tobago,TTO,6,1955,25.138054,2721846.0
Venezuela,VEN,6,1955,23.53709,59751004.0
United States,USA,6,1955,17.563242,2728512000.0
Mexico,MEX,6,1955,24.359264,39661988.0
Peru,PER,6,1955,16.378428,6124009.0
Nicaragua,NIC,6,1955,25.48931,391929.0
Uruguay,URY,6,1955,11.865926,3919410.0
Panama,PAN,6,1955,24.100517,790956.0
Paraguay,PRY,6,1955,18.250626,190469.0
Suriname,SUR,6,1955,24.078123,311440.0
Guatemala,GTM,6,1955,23.393297,915673.0
Cuba,CUB,6,1955,26.386986,6776647.0
Antigua and Barbuda,ATG,6,1955,26.26233,21984.0
Honduras,HND,6,1955,23.78558,436016.0
Costa Rica,CRI,6,1955,22.881117,348080.0
Haiti,HTI,6,1955,24.8936,267353.0
Guyana,GUY,6,1955,23.576714,516623.97
El Salvador,SLV,6,1955,24.87092,462193.0
Dominican Republic,DOM,6,1955,24.230661,915049.0
Bahamas,BHS,6,1955,26.598825,128240.01
Ecuador,ECU,6,1955,18.642977,1197534.0
Argentina,ARG,6,1955,8.052579,39559988.0
Chile,CHL,6,1955,3.334352,11596985.0
Canada,CAN,6,1955,10.9956255,169473170.0
Bolivia,BOL,6,1955,16.197165,930507.0
Brazil,BRA,6,1955,23.222622,34023692.0
Colombia,COL,6,1955,22.025124,11944084.0
Belize,BLZ,6,1955,26.60549,29312.0
Argentina,ARG,7,1955,4.88175,39559988.0
Mexico,MEX,7,1955,23.207783,39661988.0
Chile,CHL,7,1955,2.117797,11596985.0
Trinidad and Tobago,TTO,7,1955,25.268156,2721846.0
Colombia,COL,7,1955,21.918375,11944084.0
Belize,BLZ,7,1955,24.767372,29312.0
United States,USA,7,1955,21.831055,2728512000.0
Peru,PER,7,1955,16.206137,6124009.0
Jamaica,JAM,7,1955,25.495441,985170.0
Canada,CAN,7,1955,13.630414,169473170.0
Uruguay,URY,7,1955,9.288097,3919410.0
Antigua and Barbuda,ATG,7,1955,26.467896,21984.0
Cuba,CUB,7,1955,26.897488,6776647.0
El Salvador,SLV,7,1955,23.736889,462193.0
Dominican Republic,DOM,7,1955,24.489895,915049.0
Bahamas,BHS,7,1955,27.18304,128240.01
Panama,PAN,7,1955,23.85756,790956.0
Ecuador,ECU,7,1955,18.241888,1197534.0
Nicaragua,NIC,7,1955,24.333954,391929.0
Brazil,BRA,7,1955,22.8022,34023692.0
Paraguay,PRY,7,1955,15.779462,190469.0
Bolivia,BOL,7,1955,15.440614,930507.0
Haiti,HTI,7,1955,25.223024,267353.0
Suriname,SUR,7,1955,23.957487,311440.0
Guyana,GUY,7,1955,23.428068,516623.97
Venezuela,VEN,7,1955,23.381197,59751004.0
Guatemala,GTM,7,1955,21.581028,915673.0
Costa Rica,CRI,7,1955,22.566072,348080.0
Honduras,HND,7,1955,22.422087,436016.0
Honduras,HND,8,1955,23.17643,436016.0
Brazil,BRA,8,1955,24.20417,34023692.0
Dominican Republic,DOM,8,1955,25.19833,915049.0
Ecuador,ECU,8,1955,18.582262,1197534.0
Bahamas,BHS,8,1955,27.736816,128240.01
El Salvador,SLV,8,1955,24.147715,462193.0
Panama,PAN,8,1955,23.80365,790956.0
Nicaragua,NIC,8,1955,25.13039,391929.0
Colombia,COL,8,1955,22.362007,11944084.0
Paraguay,PRY,8,1955,17.689644,190469.0
Venezuela,VEN,8,1955,23.872093,59751004.0
Mexico,MEX,8,1955,23.173021,39661988.0
Guyana,GUY,8,1955,24.349476,516623.97
Chile,CHL,8,1955,3.5233676,11596985.0
Cuba,CUB,8,1955,27.535378,6776647.0
Suriname,SUR,8,1955,24.885134,311440.0
Uruguay,URY,8,1955,9.635175,3919410.0
Antigua and Barbuda,ATG,8,1955,26.916016,21984.0
Argentina,ARG,8,1955,7.4057612,39559988.0
Belize,BLZ,8,1955,25.6467,29312.0
Canada,CAN,8,1955,11.787235,169473170.0
Costa Rica,CRI,8,1955,22.817669,348080.0
Bolivia,BOL,8,1955,17.328766,930507.0
Haiti,HTI,8,1955,25.598392,267353.0
Jamaica,JAM,8,1955,25.985935,985170.0
Guatemala,GTM,8,1955,22.288637,915673.0
Trinidad and Tobago,TTO,8,1955,25.70296,2721846.0
United States,USA,8,1955,21.227507,2728512000.0
Peru,PER,8,1955,16.67197,6124009.0
Dominican Republic,DOM,9,1955,24.887352,915049.0
Trinidad and Tobago,TTO,9,1955,25.993946,2721846.0
Peru,PER,9,1955,17.476622,6124009.0
Costa Rica,CRI,9,1955,22.882704,348080.0
Cuba,CUB,9,1955,26.70418,6776647.0
Colombia,COL,9,1955,22.538086,11944084.0
Panama,PAN,9,1955,24.062706,790956.0
Belize,BLZ,9,1955,25.505213,29312.0
Chile,CHL,9,1955,5.5477633,11596985.0
Paraguay,PRY,9,1955,23.234138,190469.0
Suriname,SUR,9,1955,26.13927,311440.0
Mexico,MEX,9,1955,22.55242,39661988.0
Antigua and Barbuda,ATG,9,1955,26.629639,21984.0
Bolivia,BOL,9,1955,20.650585,930507.0
Uruguay,URY,9,1955,13.5443535,3919410.0
Guatemala,GTM,9,1955,21.99229,915673.0
Honduras,HND,9,1955,23.166729,436016.0
Haiti,HTI,9,1955,25.203228,267353.0
Guyana,GUY,9,1955,24.799082,516623.97
Venezuela,VEN,9,1955,24.131342,59751004.0
Nicaragua,NIC,9,1955,25.05942,391929.0
Argentina,ARG,9,1955,10.856293,39559988.0
El Salvador,SLV,9,1955,23.518707,462193.0
Bahamas,BHS,9,1955,27.309988,128240.01
Ecuador,ECU,9,1955,19.05607,1197534.0
Canada,CAN,9,1955,5.0129294,169473170.0
United States,USA,9,1955,16.799746,2728512000.0
Brazil,BRA,9,1955,26.125492,34023692.0
Jamaica,JAM,9,1955,25.536898,985170.0
Brazil,BRA,10,1955,25.61358,34023692.0
Canada,CAN,10,1955,-0.4948147,169473170.0
Bolivia,BOL,10,1955,20.473328,930507.0
Chile,CHL,10,1955,7.841688,11596985.0
Suriname,SUR,10,1955,26.441818,311440.0
Antigua and Barbuda,ATG,10,1955,26.738464,21984.0
Uruguay,URY,10,1955,15.124729,3919410.0
Guatemala,GTM,10,1955,20.730143,915673.0
Mexico,MEX,10,1955,19.959057,39661988.0
Argentina,ARG,10,1955,13.872743,39559988.0
United States,USA,10,1955,9.93163,2728512000.0
Jamaica,JAM,10,1955,24.529137,985170.0
Guyana,GUY,10,1955,24.907383,516623.97
Venezuela,VEN,10,1955,24.207798,59751004.0
Haiti,HTI,10,1955,24.444246,267353.0
Honduras,HND,10,1955,21.805641,436016.0
Dominican Republic,DOM,10,1955,24.373877,915049.0
Bahamas,BHS,10,1955,25.854404,128240.01
Costa Rica,CRI,10,1955,22.065895,348080.0
Ecuador,ECU,10,1955,19.339334,1197534.0
Panama,PAN,10,1955,23.673887,790956.0
Trinidad and Tobago,TTO,10,1955,25.909374,2721846.0
Peru,PER,10,1955,17.85239,6124009.0
Paraguay,PRY,10,1955,22.73253,190469.0
Belize,BLZ,10,1955,23.629068,29312.0
Colombia,COL,10,1955,22.543295,11944084.0
Nicaragua,NIC,10,1955,24.132626,391929.0
Cuba,CUB,10,1955,25.197691,6776647.0
El Salvador,SLV,10,1955,23.232307,462193.0
Antigua and Barbuda,ATG,11,1955,26.290009,21984.0
United States,USA,11,1955,0.25686336,2728512000.0
Argentina,ARG,11,1955,17.809217,39559988.0
Bolivia,BOL,11,1955,20.290564,930507.0
Uruguay,URY,11,1955,19.849491,3919410.0
Trinidad and Tobago,TTO,11,1955,25.435131,2721846.0
Venezuela,VEN,11,1955,23.8529,59751004.0
Bahamas,BHS,11,1955,24.614775,128240.01
Suriname,SUR,11,1955,25.625116,311440.0
Belize,BLZ,11,1955,23.241484,29312.0
Guyana,GUY,11,1955,24.417759,516623.97
Paraguay,PRY,11,1955,24.727186,190469.0
Guatemala,GTM,11,1955,20.490555,915673.0
Panama,PAN,11,1955,23.448814,790956.0
Dominican Republic,DOM,11,1955,23.55642,915049.0
Peru,PER,11,1955,17.978073,6124009.0
Costa Rica,CRI,11,1955,21.96567,348080.0
Haiti,HTI,11,1955,23.884415,267353.0
Cuba,CUB,11,1955,24.467367,6776647.0
Ecuador,ECU,11,1955,19.29229,1197534.0
Mexico,MEX,11,1955,17.193079,39661988.0
El Salvador,SLV,11,1955,23.862206,462193.0
Brazil,BRA,11,1955,24.660982,34023692.0
Nicaragua,NIC,11,1955,23.930035,391929.0
Jamaica,JAM,11,1955,24.33081,985170.0
Canada,CAN,11,1955,-14.404419,169473170.0
Colombia,COL,11,1955,22.395279,11944084.0
Chile,CHL,11,1955,10.349536,11596985.0
Honduras,HND,11,1955,21.457815,436016.0
United States,USA,12,1955,-3.2073963,2728512000.0
Jamaica,JAM,12,1955,23.38653,985170.0
Antigua and Barbuda,ATG,12,1955,25.204926,21984.0
Mexico,MEX,12,1955,15.092263,39661988.0
Uruguay,URY,12,1955,23.672302,3919410.0
Guyana,GUY,12,1955,23.508043,516623.97
Venezuela,VEN,12,1955,23.707834,59751004.0
Honduras,HND,12,1955,20.489447,436016.0
Haiti,HTI,12,1955,22.79412,267353.0
Guatemala,GTM,12,1955,19.201443,915673.0
Chile,CHL,12,1955,10.855703,11596985.0
Belize,BLZ,12,1955,21.814962,29312.0
Colombia,COL,12,1955,22.608196,11944084.0
Costa Rica,CRI,12,1955,21.631721,348080.0
Brazil,BRA,12,1955,24.202168,34023692.0
Suriname,SUR,12,1955,23.98065,311440.0
Bolivia,BOL,12,1955,20.043629,930507.0
Canada,CAN,12,1955,-21.421406,169473170.0
El Salvador,SLV,12,1955,23.238968,462193.0
Nicaragua,NIC,12,1955,23.486933,391929.0
Argentina,ARG,12,1955,19.99052,39559988.0
Cuba,CUB,12,1955,23.245728,6776647.0
Peru,PER,12,1955,18.083708,6124009.0
Trinidad and Tobago,TTO,12,1955,24.926228,2721846.0
Paraguay,PRY,12,1955,25.610334,190469.0
Panama,PAN,12,1955,23.396503,790956.0
Bahamas,BHS,12,1955,23.308893,128240.01
Dominican Republic,DOM,12,1955,22.306023,915049.0
Ecuador,ECU,12,1955,19.556324,1197534.0
Colombia,COL,1,1953,23.669483,10761296.0
Chile,CHL,1,1953,12.359468,10402670.0
Costa Rica,CRI,1,1953,21.621653,432352.0
Dominican Republic,DOM,1,1953,21.485254,618684.0
Panama,PAN,1,1953,23.839575,816925.0
Paraguay,PRY,1,1953,27.280558,120912.0
Peru,PER,1,1953,18.28185,5512507.0
